,emotion,top face,scrambling,emotion intensity,left face,gender,correct answer,block,right face
64,happiness,04F_HA_C100_cell6rand_a.jpg,6,100,04F_HA_C100_cell6rand_b.jpg,f,right,16,04F_HA_C100_cell6rand_a.jpg
65,happiness,05F_HA_C100_cell6rand_a.jpg,6,100,05F_HA_C100_cell6rand_b.jpg,f,right,16,05F_HA_C100_cell6rand_a.jpg
66,fear,26M_FE_C100_cell6rand_a.jpg,6,100,26M_FE_C100_cell6rand_b.jpg,m,right,16,26M_FE_C100_cell6rand_a.jpg
67,fear,06F_FE_C100_cell6rand_a.jpg,6,100,06F_FE_C100_cell6rand_a.jpg,f,left,16,06F_FE_C100_cell6rand_b.jpg
68,fear,22M_FE_C100_cell6rand_a.jpg,6,100,22M_FE_C100_cell6rand_a.jpg,m,left,17,22M_FE_C100_cell6rand_b.jpg
69,fear,21M_FE_C100_cell6rand_a.jpg,6,100,21M_FE_C100_cell6rand_b.jpg,m,right,17,21M_FE_C100_cell6rand_a.jpg
70,fear,07F_FE_C100_cell6rand_a.jpg,6,100,07F_FE_C100_cell6rand_a.jpg,f,left,17,07F_FE_C100_cell6rand_b.jpg
71,fear,24M_FE_C100_cell6rand_a.jpg,6,100,24M_FE_C100_cell6rand_b.jpg,m,right,17,24M_FE_C100_cell6rand_a.jpg
72,fear,03F_FE_C100_cell6rand_a.jpg,6,100,03F_FE_C100_cell6rand_b.jpg,f,right,18,03F_FE_C100_cell6rand_a.jpg
73,happiness,06F_HA_C100_cell6rand_a.jpg,6,100,06F_HA_C100_cell6rand_b.jpg,f,right,18,06F_HA_C100_cell6rand_a.jpg
74,happiness,27M_HA_C100_cell6rand_a.jpg,6,100,27M_HA_C100_cell6rand_a.jpg,m,left,18,27M_HA_C100_cell6rand_b.jpg
75,happiness,24M_HA_C100_cell6rand_a.jpg,6,100,24M_HA_C100_cell6rand_a.jpg,m,left,18,24M_HA_C100_cell6rand_b.jpg
76,happiness,08F_HA_C100_cell6rand_a.jpg,6,100,08F_HA_C100_cell6rand_a.jpg,f,left,19,08F_HA_C100_cell6rand_b.jpg
77,fear,23M_FE_C100_cell6rand_a.jpg,6,100,23M_FE_C100_cell6rand_b.jpg,m,right,19,23M_FE_C100_cell6rand_a.jpg
78,happiness,22M_HA_C100_cell6rand_a.jpg,6,100,22M_HA_C100_cell6rand_a.jpg,m,left,19,22M_HA_C100_cell6rand_b.jpg
79,fear,01F_FE_C100_cell6rand_a.jpg,6,100,01F_FE_C100_cell6rand_b.jpg,f,right,19,01F_FE_C100_cell6rand_a.jpg
80,happiness,01F_HA_C100_cell6rand_a.jpg,6,100,01F_HA_C100_cell6rand_b.jpg,f,right,20,01F_HA_C100_cell6rand_a.jpg
81,fear,02F_FE_C100_cell6rand_a.jpg,6,100,02F_FE_C100_cell6rand_a.jpg,f,left,20,02F_FE_C100_cell6rand_b.jpg
82,happiness,21M_HA_C100_cell6rand_a.jpg,6,100,21M_HA_C100_cell6rand_b.jpg,m,right,20,21M_HA_C100_cell6rand_a.jpg
83,happiness,07F_HA_C100_cell6rand_a.jpg,6,100,07F_HA_C100_cell6rand_b.jpg,f,right,20,07F_HA_C100_cell6rand_a.jpg
84,happiness,28M_HA_C100_cell6rand_a.jpg,6,100,28M_HA_C100_cell6rand_a.jpg,m,left,21,28M_HA_C100_cell6rand_b.jpg
85,happiness,03F_HA_C100_cell6rand_a.jpg,6,100,03F_HA_C100_cell6rand_a.jpg,f,left,21,03F_HA_C100_cell6rand_b.jpg
86,fear,25M_FE_C100_cell6rand_a.jpg,6,100,25M_FE_C100_cell6rand_a.jpg,m,left,21,25M_FE_C100_cell6rand_b.jpg
87,happiness,25M_HA_C100_cell6rand_a.jpg,6,100,25M_HA_C100_cell6rand_a.jpg,m,left,21,25M_HA_C100_cell6rand_b.jpg
88,happiness,26M_HA_C100_cell6rand_a.jpg,6,100,26M_HA_C100_cell6rand_a.jpg,m,left,22,26M_HA_C100_cell6rand_b.jpg
89,happiness,23M_HA_C100_cell6rand_a.jpg,6,100,23M_HA_C100_cell6rand_b.jpg,m,right,22,23M_HA_C100_cell6rand_a.jpg
90,happiness,02F_HA_C100_cell6rand_a.jpg,6,100,02F_HA_C100_cell6rand_b.jpg,f,right,22,02F_HA_C100_cell6rand_a.jpg
91,fear,04F_FE_C100_cell6rand_a.jpg,6,100,04F_FE_C100_cell6rand_b.jpg,f,right,22,04F_FE_C100_cell6rand_a.jpg
92,fear,05F_FE_C100_cell6rand_a.jpg,6,100,05F_FE_C100_cell6rand_a.jpg,f,left,23,05F_FE_C100_cell6rand_b.jpg
93,fear,27M_FE_C100_cell6rand_a.jpg,6,100,27M_FE_C100_cell6rand_a.jpg,m,left,23,27M_FE_C100_cell6rand_b.jpg
94,fear,08F_FE_C100_cell6rand_a.jpg,6,100,08F_FE_C100_cell6rand_a.jpg,f,left,23,08F_FE_C100_cell6rand_b.jpg
95,fear,28M_FE_C100_cell6rand_a.jpg,6,100,28M_FE_C100_cell6rand_b.jpg,m,right,23,28M_FE_C100_cell6rand_a.jpg
96,fear,24M_FE_C100_cell10rand_a.jpg,10,100,24M_FE_C100_cell10rand_b.jpg,m,right,24,24M_FE_C100_cell10rand_a.jpg
97,happiness,06F_HA_C100_cell10rand_a.jpg,10,100,06F_HA_C100_cell10rand_b.jpg,f,right,24,06F_HA_C100_cell10rand_a.jpg
98,fear,05F_FE_C100_cell10rand_a.jpg,10,100,05F_FE_C100_cell10rand_b.jpg,f,right,24,05F_FE_C100_cell10rand_a.jpg
99,happiness,07F_HA_C100_cell10rand_a.jpg,10,100,07F_HA_C100_cell10rand_a.jpg,f,left,24,07F_HA_C100_cell10rand_b.jpg
100,fear,08F_FE_C100_cell10rand_a.jpg,10,100,08F_FE_C100_cell10rand_b.jpg,f,right,25,08F_FE_C100_cell10rand_a.jpg
101,fear,26M_FE_C100_cell10rand_a.jpg,10,100,26M_FE_C100_cell10rand_a.jpg,m,left,25,26M_FE_C100_cell10rand_b.jpg
102,happiness,24M_HA_C100_cell10rand_a.jpg,10,100,24M_HA_C100_cell10rand_a.jpg,m,left,25,24M_HA_C100_cell10rand_b.jpg
103,fear,27M_FE_C100_cell10rand_a.jpg,10,100,27M_FE_C100_cell10rand_a.jpg,m,left,25,27M_FE_C100_cell10rand_b.jpg
104,happiness,08F_HA_C100_cell10rand_a.jpg,10,100,08F_HA_C100_cell10rand_a.jpg,f,left,26,08F_HA_C100_cell10rand_b.jpg
105,happiness,02F_HA_C100_cell10rand_a.jpg,10,100,02F_HA_C100_cell10rand_a.jpg,f,left,26,02F_HA_C100_cell10rand_b.jpg
106,happiness,22M_HA_C100_cell10rand_a.jpg,10,100,22M_HA_C100_cell10rand_b.jpg,m,right,26,22M_HA_C100_cell10rand_a.jpg
107,happiness,21M_HA_C100_cell10rand_a.jpg,10,100,21M_HA_C100_cell10rand_a.jpg,m,left,26,21M_HA_C100_cell10rand_b.jpg
108,happiness,01F_HA_C100_cell10rand_a.jpg,10,100,01F_HA_C100_cell10rand_b.jpg,f,right,27,01F_HA_C100_cell10rand_a.jpg
109,fear,07F_FE_C100_cell10rand_a.jpg,10,100,07F_FE_C100_cell10rand_b.jpg,f,right,27,07F_FE_C100_cell10rand_a.jpg
110,happiness,03F_HA_C100_cell10rand_a.jpg,10,100,03F_HA_C100_cell10rand_b.jpg,f,right,27,03F_HA_C100_cell10rand_a.jpg
111,happiness,23M_HA_C100_cell10rand_a.jpg,10,100,23M_HA_C100_cell10rand_b.jpg,m,right,27,23M_HA_C100_cell10rand_a.jpg
112,fear,04F_FE_C100_cell10rand_a.jpg,10,100,04F_FE_C100_cell10rand_b.jpg,f,right,28,04F_FE_C100_cell10rand_a.jpg
